Mokėtojo Nr.,Apskaitos taško Nr.,Objekto Nr.,Pastaba,Gatvės pavadinimas,Namo Nr.,Namo raidė
IM208762,9402,OBJ00030002,karštas-vanduo nuosekliai,Vilniaus g.,40,
IM208763,9001,OBJ00025059,karštas-vanduo-nuosekliai,Vaidoto g.,3,A
IM208764,9229,OBJ00021094,karštas-vanduo-nuosekliai,Draugystės g.,9,C
IM208770,9014,OBJ00021954,karštas-vanduo-nuosekliai,P. Lukšio g.,2,
IM208771,9001,OBJ00029496,karštas-vanduo-nuosekliai,Šiaurės pr.,71,
IM208776,9075,OBJ00023288,Karštas-vanduo-lygiagračiai,Kuršių g.,6,
IM208788,9017,OBJ00020705,karštas-vanduo-nuosekliai,Kovo 11-osios g.,88,
IM208797,2060,6455SN60,karštas-vanduo-perkeltas,Gričiupio g.,7,
IM208797,9060,OBJ00026086,karštas-vanduo-lygiagrečiai,Gričiupio g.,7,
IM208801,2,OBJ00028930,karštas-vanduo-nuosekliai,Europos pr.,34,
IM208803,7001,8803SN901,karštas-vanduo perkeltas į kitą objektą,Pienių g.,6,
IM208803,9001,OBJ00020033,35 m3 vidurkis karštas-vanduo-nuosekliai,Pienių g.,6,
IM208805,9638,OBJ00022984,karštas-vanduo Demontuotas,Laisvės al.,27,27B
IM208810,9001,OBJ00030222,karštas vanduo nuosekliai,P. Vaičaičio g.,9,
IM208812,9007,OBJ00023348,Karštas-vanduo-nuosekliai,Karaliaus Mindaugo,34,
IM208819,9001,OBJ00021931,karštas-vanduo-nuosekliai,Savanorių pr.,222,
IM208826,9434,OBJ00020101,karštas-vanduo-nuosekliai,Vyšniavos g.,7,
IM208827,9154,OBJ00022934,Karštas-vanduo-nuosekliai,Muitinės g.,11,
IM208830,9179,OBJ00023003,karštas-vanduo-nuosekliai,V. Putvinskio g.,52,"0,54"
IM208831,9039,OBJ00027198,Karštas-vanduo-nuoseklaia,V. Krėvės pr.,31,
IM208833,9001,OBJ00021108,Karštas-vanduo-nuosekliai,Liutauro aklg.,8,
IM208841,9213,OBJ00026585,karštas-vanduo-nuosekliai,Taikos pr.,95,
IM208842,9001,OBJ00021416,karštas-vanduo-nuosekliai,Partizanų g.,42,A
IM208843,9001,OBJ00025759,karštas-vanduo-lygiagrečiai,P. Plechavičiaus g.,12,
IM208845,9090,OBJ00022920,Karštas-vanduo-nuosekliai,Vilniaus g.,74,
IM208847,9170,OBJ00025731,karštas-vanduo-nuosekliai,V. Putvinskio g.,39,
IM208851,9001,OBJ00019041,karštas-vanduo-nuosekliai,M. Gimbutienės g.,8,
IM208852,9216,OBJ00021114,karštas-vanduo-nuosekliai,Draugystės g.,9,A
IM208853,904,7302S9432,karštas-vanduo-perkeltas,Pramonės pr.,26,
IM208855,1,OBJ00013742,karštas-vanduo-nuosekliai,Partizanų g.,27,E
IM208856,9147,OBJ00022912,karštas-vanduo-nuosekliai,Kurpių g.,4,
IM208868,9001,OBJ00027000,karštas- vanduo- nuosekliai,A. Juozapavičiaus pr.,27,
IM208874,9147,OBJ00018751,Karštas-demontuotas-atjungtas nuo E,T. Masiulio g.,3,
IM208879,1,OBJ00029239,Įvadinis-atsiskaito likutis karštas,Gedimino g.,46,"A, B"
IM208879,2,OBJ00029239,Įvadinis-atsiskaito likutis karštas,Gedimino g.,46,"A, B"
IM208883,9118,OBJ00023313,karštas-vanduo-nuosekliai,Ukmergės g.,32,
IM208886,9001,OBJ00030457,Karštas vanduo - nuosekliai,Spaustuvininkų g.,11,A
IM208889,9078,OBJ00018339,karštas-vanduo-nuosekliai,Dujotiekio g.,21,
IM208895,985,6003SN985,karštas-vanduo-atjungtas nuo energijos,K. Petrausko g.,17,
IM208898,1,OBJ00023770,karštas-vanduo-nuosekliai,Ašmenos 1-oji g.,12,
IM208911,1,OBJ00017918,karštas-vanduo-lygiagrečiai,Kranto al.,16,
IM208918,9001,OBJ00022420,karštas-vanduo-nuosekliai,Šiaurės pr.,65,
IM208921,9222,OBJ00022584,karštas-vanduo-nuosekliai,Partizanų g.,44,
IM208923,9003,OBJ00025663,karštas-vanduo-nuosekliai,Saulėgrąžų g.,1,
IM208924,2,OBJ00020467,karštas-vanduo -lygiagrečiai,Spaustuvininkų g.,9,
IM208927,9014,OBJ00021855,Karštas-vanduo-nuosekliai,Taikos pr.,63,
IM208928,9001,OBJ00023625,karštas-vanduo-nuosekliai,Vytauto pr.,43,A
IM208933,9001,OBJ00030224,karštas-vanduo-nuosekliai,Spaustuvininkų g.,11,
IM208942,2,OBJ00023999,Karštas - vanduo-lygiagrečiai,Biržiškų g.,1,C
IM208942,5,OBJ00024001,Karštas - vanduo-lygiagrečiai,Biržiškų g.,1,B
IM208942,9008,OBJ00025560,karštas-vanduo- nuosekliai,Biržiškų g.,1,D
IM208942,9009,OBJ00025561,karštas-vanduo- nuosekliai,Biržiškų g.,1,E
IM208942,1,OBJ00027366,karštas-vanduo-nuosekliai,Biržiškų g.,1,A
IM208942,1,OBJ00029613,karštas-vanduo-nuosekliai,Biržiškų g.,1,G
IM208942,1,OBJ00029614,karštas-vanduo-nuosekliai,Biržiškų g.,1,F
IM208942,1,OBJ00033127,Karštas vanduo - nuosekliai,Biržiškų g.,1,K
IM208942,9001,OBJ00033452,karštas- vanduo- nuosekliai,Biržiškų g.,1,L
IM208946,2,OBJ00011547,karštas - vanduo-nuosekliai,Girios g.,4,
IM208946,2,OBJ00011530,karštas-vanduo- nuosekliai,Girios g.,6,
IM208947,1,OBJ00026726,karštas-vanduo-nuosekliai,Kalniečių g.,247,
IM208948,9188,OBJ00020116,karštas-vanduo-nuosekliai,Žarėnų g.,17,
IM208950,9190,OBJ00019713,karštas-vanduo-nuosekliai,R. Kalantos g.,119,C
IM208961,9024,OBJ00022809,Karštas-vanduo-nuosekliai,Pakraščio g.,4,
IM208963,9253,OBJ00021834,karštas-vanduo-nuosekliai,Tvirtovės al.,61,
IM208968,9001,OBJ00030220,karštas-vanduo-nuosekliai,Baltijos g.,15,
IM208972,9001,OBJ00029570,Karštas-vanduo-nuosekliai,Jėgainės g.,25,
IM208977,1,OBJ00035016,Karštas vanduo - nuosekliai,Leipalingio g.,2,B
IM208977,1,OBJ00035059,Karštas vanduo - nuosekliai,Leipalingio g.,2,
IM208977,1,OBJ00035061,Karštas vanduo - nuosekliai,Leipalingio g.,2,A
IM208977,1,OBJ00031572,Karštas vanduo - nuosekliai,Šeštokų g.,25,
IM208977,1,OBJ00031614,Karštas vanduo - nuosekliai,Šeštokų g.,27,
IM208977,1,OBJ00031218,Karštas vanduo - nuosekliai,Šeštokų g.,29,
IM208977,1,OBJ00031225,Karštas vanduo - nuosekliai,Šeštokų g.,31,
IM208977,1,OBJ00031234,Karštas vanduo - nuosekliai,Šeštokų g.,33,
IM208977,1,OBJ00032702,Karštas vanduo - nuosekliai,Šeštokų g.,35,
IM208977,1,OBJ00032710,Karštas vanduo - nuosekliai,Šeštokų g.,37,
IM208977,1,OBJ00032705,Karštas vanduo - nuosekliai,Šeštokų g.,39,
IM208979,1,OBJ00035205,Karštas vanduo nuosekliai,S. Lozoraičio g.,5,
IM208981,9071,OBJ00022939,karštas-vanduo-nuosekliai,M. Daukšos g.,16,
IM208985,9116,OBJ00023309,karštas-vanduo-nuosekliai,Ukmergės g.,30,
IM208987,9071,OBJ00018511,karštas-vanduo-nuosekliai,Baltų pr.,4,
IM208994,9101,OBJ00018159,karštas-vanduo-nuosekliai,Baltijos g.,34,
IM208999,9002,OBJ00026514,karštas-vanduo-lygiag. (ispektor. patikrinimas),Taikos pr.,125,
IM209142,1,OBJ00032166,karštas-vanduo-nuosekliai,Gričiupio g.,3,
IM209620,2002,9620S7377,karštas- šiuo metu naudoja elektrinį boileriį,Taikos pr.,49,
IM209620,2001,9620S8109,karštas vanduo  naudoja,Taikos pr.,51,
IM209663,9001,OBJ00027116,karštas-vanduo-nuosekliai,Laisvės al.,59,C
IM209790,2,9790S1415703,Karštas vanduo Kauno energijai,Sukilėlių pr.,63,
IM209954,1,OBJ00035156,Karštas-vanduo-nuosekliai,Baltijos g.,87,; 87A
