Data,Miestas,Adresas,Mokėtojo Nr.,Objekto Nr.,Apskaitos taško Nr.,R_Nuo,R_iki,Kiekis
2018-01-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,509,669,160
2018-01-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,509,669,160
2018-02-28,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,669,802,133
2018-02-28,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,669,802,133
2018-03-30,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,802,948,146
2018-03-30,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,802,948,146
2018-04-30,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,948,1092,144
2018-04-30,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,948,1092,144
2018-05-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1092,1225,133
2018-05-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1092,1225,133
2018-06-21,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1225,1225,0
2018-06-21,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1225,1225,0
2018-06-29,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1225,1352,127
2018-06-29,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1225,1352,127
2018-07-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1352,1489,137
2018-07-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1352,1489,137
2018-08-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1489,1619,130
2018-08-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1489,1619,130
2018-09-28,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1619,1743,124
2018-09-28,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1619,1743,124
2018-10-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1743,1903,160
2018-10-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1743,1903,160
2018-11-30,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1903,2048,145
2018-11-30,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,1903,2048,145
2018-12-13,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,2048,2072,24
2018-12-13,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,2048,2072,24
2018-12-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,2072,2205,133
2018-12-31,Kaunas,Biržiškų g. 1A,IM208942,OBJ00027365,2,2072,2205,133
2015-06-12,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,43,43,0
2015-06-12,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,43,43,0
2015-08-28,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,43,43,0
2015-08-28,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,43,43,0
2015-12-11,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2015-12-11,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-05-31,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-05-31,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-06-20,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-06-20,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-06-30,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-06-30,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-07-29,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-07-29,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-08-31,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-08-31,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-09-30,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-09-30,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-10-31,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-10-31,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-11-30,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-11-30,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-12-16,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-12-16,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-12-30,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2016-12-30,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2017-01-31,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2017-01-31,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2017-02-28,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
2017-02-28,Kaunas,Biržiškų g. 1B,IM208942,OBJ00024000,3,15,15,0
